fact,explanation,gen_time
"[2, 2, 21, 3, 30, 9, 1, 0, 10, 1, 30, 6, 0, 0, 6, 1, 30, 3, 7, 0, 10, 5, 30, 5, 5, 0, 10, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 659]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 2, 17, 1, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 1, 30, 0, 4, 0, 4, 2, 30, 1, 3, 0, 4, 1, 30, 1, 0, 0, 1, 1, -15, 3, 1, 519]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 1, 34, 0, 30, 9, 0, 0, 9, 0, 30, 5, 3, 0, 8, 0, 30, 0, 9, 0, 9, 5, 30, 9, 0, 0, 9, 0, 30, 2, 4, 0, 6, 1, -15, 3, 1, 1039]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 3, 12, 2, 30, 7, 0, 0, 7, 0, 30, 3, 3, 0, 6, 0, 30, 1, 6, 0, 7, 1, 30, 7, 0, 0, 7, 1, 30, 2, 1, 0, 3, 1, -15, 3, 1, 379]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.001994609832763672
"[2, 3, 16, 0, 30, 7, 2, 0, 9, 0, 30, 8, 0, 0, 8, 0, 30, 1, 8, 0, 9, 2, 30, 3, 6, 0, 9, 0, 30, 1, 3, 0, 4, 1, -15, 3, 1, 499]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997781753540039
"[1, 4, 40, 0, 30, 2, 7, 0, 9, 0, 30, 2, 0, 0, 2, 0, 30, 1, 8, 0, 9, 0, 30, 3, 6, 0, 9, 26, 30, 3, 0, 0, 3, 1, -15, 3, 1, 1219]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 0, 37, 2, 30, 6, 5, 0, 11, 5, 30, 8, 0, 0, 8, 0, 30, 1, 10, 0, 11, 0, 30, 6, 5, 0, 11, 15, 30, 6, 0, 0, 6, 1, -15, 3, 1, 1139]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 2, 18, 4, 30, 8, 0, 0, 8, 0, 30, 3, 1, 0, 4, 0, 30, 0, 8, 0, 8, 1, 30, 5, 3, 0, 8, 0, 30, 1, 4, 0, 5, 1, -15, 3, 1, 559]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0019996166229248047
"[2, 0, 28, 0, 30, 6, 2, 0, 8, 8, 30, 4, 0, 0, 4, 0, 30, 1, 7, 0, 8, 1, 30, 7, 1, 0, 8, 0, 30, 0, 4, 0, 4, 1, -15, 3, 1, 859]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009922981262207031
"[2, 4, 19, 1, 30, 9, 4, 0, 13, 0, 30, 3, 5, 0, 8, 0, 30, 4, 9, 0, 13, 3, 30, 8, 5, 0, 13, 0, 30, 6, 3, 0, 9, 1, -15, 3, 1, 599]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0019948482513427734
"[2, 0, 11, 0, 30, 2, 2, 0, 4, 5, 30, 0, 0, 0, 0, 0, 30, 0, 4, 0, 4, 5, 30, 2, 2, 0, 4, 1, 30, 1, 0, 0, 1, 1, -15, 3, 1, 339]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 4, 13, 1, 30, 3, 0, 0, 3, 0, 30, 2, 0, 0, 2, 0, 30, 2, 1, 0, 3, 6, 30, 3, 0, 0, 3, 1, 30, 2, 0, 0, 2, 1, -15, 3, 1, 399]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 2, 34, 0, 30, 9, 0, 0, 9, 0, 30, 5, 3, 0, 8, 0, 30, 0, 9, 0, 9, 3, 30, 9, 0, 0, 9, 0, 30, 2, 4, 0, 6, 1, -15, 3, 1, 1039]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 4, 23, 0, 30, 4, 1, 0, 5, 2, 30, 4, 0, 0, 4, 0, 30, 1, 4, 0, 5, 0, 30, 4, 1, 0, 5, 0, 30, 1, 1, 0, 2, 1, -15, 3, 1, 699]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 4, 25, 4, 30, 14, 0, 0, 14, 0, 30, 5, 1, 0, 6, 0, 30, 3, 11, 0, 14, 5, 30, 14, 0, 0, 14, 0, 30, 3, 3, 0, 6, 1, -15, 3, 1, 779]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 4, 18, 5, 30, 8, 0, 0, 8, 0, 30, 3, 1, 0, 4, 0, 30, 0, 8, 0, 8, 2, 30, 5, 3, 0, 8, 0, 30, 1, 4, 0, 5, 1, -15, 3, 1, 559]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.001995086669921875
"[2, 0, 27, 2, 30, 5, 0, 0, 5, 5, 30, 0, 0, 0, 0, 0, 30, 1, 4, 0, 5, 1, 30, 5, 0, 0, 5, 0, 30, 1, 3, 0, 4, 1, -15, 3, 1, 819]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0
"[2, 0, 21, 4, 30, 9, 1, 0, 10, 6, 30, 6, 0, 0, 6, 1, 30, 3, 7, 0, 10, 3, 30, 7, 3, 0, 10, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 659]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 0, 23, 0, 30, 5, 0, 0, 5, 6, 30, 4, 0, 0, 4, 0, 30, 1, 4, 0, 5, 2, 30, 5, 0, 0, 5, 0, 30, 1, 1, 0, 2, 1, -15, 3, 1, 699]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 0, 22, 2, 30, 8, 0, 0, 8, 7, 30, 2, 0, 0, 2, 0, 30, 4, 4, 0, 8, 3, 30, 8, 0, 0, 8, 1, 30, 1, 3, 0, 4, 1, -15, 3, 1, 679]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 0, 4, 0, 4, 0, 30, 0, 5, 0, 5, 1, 30, 1, 4, 0, 5, 0, 30, 0, 2, 0, 2, 0, -27, 3, 0, 159]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0019965171813964844
"[2, 0, 3, 3, 30, 5, 6, 0, 11, 2, 30, 8, 0, 0, 8, 4, 30, 8, 3, 0, 11, 0, 30, 1, 10, 0, 11, 1, 30, 2, 5, 0, 7, 0, -27, 3, 0, 119]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.000997781753540039
"[2, 0, 5, 0, 30, 0, 5, 0, 5, 3, 30, 0, 4, 0, 4, 0, 30, 0, 5, 0, 5, 0, 30, 2, 3, 0, 5, 0, 30, 0, 2, 0, 2, 0, -27, 3, 0, 159]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0019941329956054688
"[2, 0, 23, 1, 30, 6, 7, 0, 13, 6, 30, 6, 0, 0, 6, 0, 30, 3, 10, 0, 13, 4, 30, 12, 1, 0, 13, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1, 719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997781753540039
"[2, 0, 19, 4, 30, 5, 0, 0, 5, 7, 30, 2, 0, 0, 2, 0, 30, 3, 2, 0, 5, 0, 30, 3, 2, 0, 5, 1, 30, 2, 1, 0, 3, 1, -15, 3, 1, 579]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 3, 21, 3, 30, 9, 1, 0, 10, 0, 30, 6, 0, 0, 6, 1, 30, 3, 7, 0, 10, 5, 30, 6, 4, 0, 10, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 659]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009968280792236328
"[2, 1, 39, 0, 30, 2, 9, 0, 11, 3, 30, 5, 1, 0, 6, 0, 30, 4, 7, 0, 11, 0, 30, 2, 9, 0, 11, 14, 30, 5, 0, 0, 5, 1, -15, 3, 1, 1199]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 4, 20, 0, 30, 5, 3, 0, 8, 0, 30, 5, 3, 0, 8, 0, 30, 1, 7, 0, 8, 0, 30, 5, 3, 0, 8, 1, 30, 1, 4, 0, 5, 1, -15, 3, 1, 619]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 0, 37, 2, 30, 6, 5, 0, 11, 4, 30, 8, 0, 0, 8, 0, 30, 1, 10, 0, 11, 0, 30, 4, 7, 0, 11, 13, 30, 6, 0, 0, 6, 1, -15, 3, 1, 1139]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0019948482513427734
"[2, 1, 23, 1, 30, 7, 6, 0, 13, 4, 30, 6, 0, 0, 6, 0, 30, 3, 10, 0, 13, 6, 30, 13, 0, 0, 13, 0, 30, 4, 2, 0, 6, 1, -15, 3, 1, 719]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009965896606445312
"[2, 3, 13, 5, 30, 7, 0, 0, 7, 0, 30, 4, 0, 0, 4, 1, 30, 5, 2, 0, 7, 3, 30, 6, 1, 0, 7, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 419]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 3, 38, 0, 30, 5, 5, 0, 10, 0, 30, 4, 2, 0, 6, 0, 30, 1, 9, 0, 10, 1, 30, 1, 9, 0, 10, 11, 30, 6, 0, 0, 6, 1, -15, 3, 1, 1159]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997781753540039
"[2, 2, 17, 5, 30, 12, 2, 0, 14, 0, 30, 6, 0, 0, 6, 0, 30, 3, 11, 0, 14, 1, 30, 11, 3, 0, 14, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 539]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 4, 29, 2, 30, 1, 4, 0, 5, 0, 30, 3, 5, 0, 8, 0, 30, 1, 4, 0, 5, 2, 30, 5, 0, 0, 5, 0, 30, 2, 2, 0, 4, 1, -15, 3, 1, 879]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 1, 17, 1, 30, 2, 2, 0, 4, 0, 30, 2, 0, 0, 2, 1, 30, 0, 4, 0, 4, 5, 30, 2, 2, 0, 4, 1, 30, 1, 0, 0, 1, 1, -15, 3, 1, 519]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997304916381836
"[2, 3, 33, 3, 30, 3, 0, 0, 3, 4, 30, 2, 0, 0, 2, 0, 30, 0, 3, 0, 3, 4, 30, 3, 0, 0, 3, 0, 30, 2, 0, 0, 2, 1, -15, 3, 1, 999]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997781753540039
"[2, 2, 15, 0, 30, 2, 2, 0, 4, 0, 30, 6, 0, 0, 6, 0, 30, 2, 2, 0, 4, 3, 30, 2, 2, 0, 4, 0, 30, 1, 3, 0, 4, 1, -15, 3, 1, 459]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.000997781753540039
"[2, 4, 17, 3, 30, 12, 2, 0, 14, 0, 30, 6, 0, 0, 6, 0, 30, 3, 11, 0, 14, 3, 30, 9, 5, 0, 14, 0, 30, 3, 1, 0, 4, 1, -15, 3, 1, 539]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.001993894577026367
"[2, 2, 33, 3, 30, 11, 0, 0, 11, 1, 30, 4, 0, 0, 4, 0, 30, 1, 10, 0, 11, 4, 30, 11, 0, 0, 11, 2, 30, 3, 1, 0, 4, 1, -15, 3, 1, 1019]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009970664978027344
"[2, 4, 10, 0, 30, 5, 4, 0, 9, 3, 30, 2, 2, 0, 4, 0, 30, 1, 8, 0, 9, 0, 30, 5, 4, 0, 9, 1, 30, 1, 4, 0, 5, 1, -15, 3, 1, 319]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 2, 39, 0, 30, 1, 3, 0, 4, 2, 30, 2, 0, 0, 2, 0, 30, 1, 3, 0, 4, 0, 30, 2, 2, 0, 4, 12, 30, 1, 0, 0, 1, 1, -15, 3, 1, 1179]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
"[2, 3, 27, 2, 30, 15, 0, 0, 15, 0, 30, 1, 1, 0, 2, 0, 30, 1, 14, 0, 15, 3, 30, 7, 8, 0, 15, 0, 30, 1, 5, 0, 6, 1, -15, 3, 1, 839]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",0.0009975433349609375
